-121.7675403,36.71378846,1,CASTVL_7_MRWMD,GasTurbine
-121.7675188,36.71406674,1,CASTVL_7_MRWMD,GasTurbine
-121.7673907,36.71391246,1,CASTVL_7_MRWMD,GasTurbine
-122.3766253,37.96864375,1,RICHMN_7_BAYENV,InternalCombustion
-122.3766198,37.96858684,1,RICHMN_7_BAYENV,InternalCombustion
-122.3764626,37.96850602,1,RICHMN_7_BAYENV,InternalCombustion
-121.970408,37.41364642,1.5,MNTVIS_1_QF,InternalCombustion
-121.6156052,36.80174153,1.5,PRNDAL_7_COVANT,InternalCombustion
-121.1416277,37.38572877,24,STNRES_1_UNIT,SteamTurbine
-117.9055493,34.03351971,4.9,WALNUT_7_WCOVCT,GasTurbine
-117.9059849,34.03378896,6.8,WALNUT_7_WCOVST,SteamTurbine
-121.6874224,38.59618597,0.45,DAVIS_7_MNMETH,InternalCombustion
-122.3287922,40.47329721,6.8,JESSUP_1_HUDSON,SteamTurbine
-122.3284819,40.47306866,6.8,JESSUP_1_HUDSON,SteamTurbine
-117.2457683,32.67748616,2.3,CBRLLO_6_PLSTP1,InternalCombustion
-117.2458458,32.67738958,2.3,CBRLLO_6_PLSTP1,InternalCombustion
-122.3233087,40.47235633,4,SPIAND_1_UNIT,SteamTurbine
-121.9357864,37.455159,0.5,MNTAGU_7_NEWBYI,InternalCombustion
-121.9357276,37.45513807,0.5,MNTAGU_7_NEWBYI,InternalCombustion
-121.9356888,37.45511903,0.5,MNTAGU_7_NEWBYI,InternalCombustion
-121.9358397,37.45510086,0.5,MNTAGU_7_NEWBYI,InternalCombustion
-122.015431,37.41857887,0.8,LAWRNC_7_SUNYVL,InternalCombustion
-122.0152094,37.41854056,0.8,LAWRNC_7_SUNYVL,InternalCombustion
-117.6146734,33.49517715,3.05,CPSTNO_7_PRMADS,InternalCombustion
-117.6145488,33.49520563,3.05,CPSTNO_7_PRMADS,InternalCombustion
-122.7481157,38.30157134,3.2,SNMALF_6_UNITS,InternalCombustion
-122.7480222,38.30165014,0.8,SNMALF_6_UNITS,InternalCombustion
-122.7479547,38.30164454,0.8,SNMALF_6_UNITS,InternalCombustion
-122.7479096,38.30163747,0.8,SNMALF_6_UNITS,InternalCombustion
-122.7478529,38.30162638,0.8,SNMALF_6_UNITS,InternalCombustion
