Chile,1980,F,15,64,7.07,4.88,2.01,0.18,3482
Chile,1985,F,15,64,7.82,5.12,2.43,0.27,3876
Chile,1990,F,15,64,8.59,5.29,2.94,0.35,4257
Chile,1995,F,15,64,8.88,5.24,3.17,0.48,4623
Chile,2000,F,15,64,9.33,5.3,3.46,0.58,5032
Chile,2005,F,15,64,9.94,5.52,3.86,0.56,5479
Chile,2010,F,15,64,10.39,5.73,4.18,0.48,5880
Colombia,1870,F,15,64,0.13,0.13,0,0,715
Colombia,1875,F,15,64,0.17,0.16,0,0,788
Colombia,1880,F,15,64,0.2,0.2,0,0,862
Colombia,1885,F,15,64,0.24,0.24,0,0,935
Colombia,1890,F,15,64,0.28,0.28,0,0,1008
Colombia,1895,F,15,64,0.3,0.3,0,0,1102
Colombia,1900,F,15,64,0.65,0.58,0.06,0,1196
Colombia,1905,F,15,64,0.81,0.71,0.09,0,1323
Colombia,1910,F,15,64,1.27,1.07,0.2,0,1464
Colombia,1915,F,15,64,1.47,1.24,0.23,0,1624
Colombia,1920,F,15,64,1.67,1.41,0.25,0,1608
Colombia,1925,F,15,64,1.88,1.59,0.29,0,2064
Colombia,1930,F,15,64,2.02,1.71,0.31,0,2284
Colombia,1935,F,15,64,2.17,1.83,0.33,0,2393
Colombia,1940,F,15,64,2.27,1.91,0.35,0.01,2447
Colombia,1945,F,15,64,2.4,2.02,0.38,0.01,2896
Colombia,1950,F,15,64,2.25,1.87,0.37,0.01,3454
Colombia,1955,F,15,64,2.62,2.18,0.43,0.01,3851
Colombia,1960,F,15,64,2.99,2.45,0.52,0.02,4332
Colombia,1965,F,15,64,3.35,2.7,0.63,0.02,4986
Colombia,1970,F,15,64,3.82,2.92,0.86,0.04,5828
Colombia,1975,F,15,64,4.27,3.13,1.08,0.05,6825
Colombia,1980,F,15,64,4.93,3.41,1.4,0.12,8007
Colombia,1985,F,15,64,5.56,3.64,1.74,0.19,9344
Colombia,1990,F,15,64,6.13,3.8,2.06,0.27,10608
Colombia,1995,F,15,64,6.67,3.91,2.44,0.33,12012
Colombia,2000,F,15,64,7.15,4.16,2.65,0.34,13422
Colombia,2005,F,15,64,7.62,4.4,2.93,0.29,14838
Colombia,2010,F,15,64,9.42,4.79,3.82,0.8,16309
Costa Rica,1870,F,15,64,0.47,0.46,0,0,43
Costa Rica,1875,F,15,64,0.55,0.55,0,0,50
Costa Rica,1880,F,15,64,0.65,0.65,0,0,57
Costa Rica,1885,F,15,64,0.77,0.76,0,0,50
Costa Rica,1890,F,15,64,0.9,0.9,0,0,69
Costa Rica,1895,F,15,64,1.03,1.03,0.01,0,74
Costa Rica,1900,F,15,64,1.57,1.49,0.07,0.01,83
Costa Rica,1905,F,15,64,1.83,1.72,0.1,0.01,94
Costa Rica,1910,F,15,64,2.07,1.91,0.15,0.01,100
Costa Rica,1915,F,15,64,2.31,2.12,0.18,0.01,107
Costa Rica,1920,F,15,64,2.55,2.34,0.2,0.01,114
Costa Rica,1925,F,15,64,2.79,2.56,0.22,0.02,126
Costa Rica,1930,F,15,64,3,2.75,0.23,0.02,135
Costa Rica,1935,F,15,64,3.21,2.94,0.25,0.02,149
Costa Rica,1940,F,15,64,3.36,3.08,0.26,0.03,169
Costa Rica,1945,F,15,64,3.55,3.23,0.28,0.03,191
Costa Rica,1950,F,15,64,3.54,3.19,0.31,0.04,265
Costa Rica,1955,F,15,64,3.76,3.34,0.36,0.06,293
Costa Rica,1960,F,15,64,3.93,3.44,0.42,0.07,328
Costa Rica,1965,F,15,64,4.23,3.61,0.52,0.09,377
Costa Rica,1970,F,15,64,4.03,3.4,0.54,0.09,453
Costa Rica,1975,F,15,64,5.28,4.12,0.97,0.18,546
Costa Rica,1980,F,15,64,6.22,4.68,1.27,0.27,664
Costa Rica,1985,F,15,64,6.86,4.96,1.53,0.37,782
Costa Rica,1990,F,15,64,7.28,5.11,1.71,0.46,893
Costa Rica,1995,F,15,64,7.62,5.18,1.9,0.53,1030
Costa Rica,2000,F,15,64,8.03,5.34,2.13,0.56,1212
Costa Rica,2005,F,15,64,8.61,5.5,2.5,0.61,1397
Costa Rica,2010,F,15,64,8.62,5.51,2.4,0.7,1550
Cuba,1870,F,15,64,0.14,0.14,0,0,319
Cuba,1875,F,15,64,0.17,0.17,0,0,338
Cuba,1880,F,15,64,0.2,0.2,0,0,358
Cuba,1885,F,15,64,0.25,0.25,0,0,380
Cuba,1890,F,15,64,0.3,0.3,0,0,402
Cuba,1895,F,15,64,0.37,0.37,0,0,429
Cuba,1900,F,15,64,0.78,0.76,0.02,0,443
Cuba,1905,F,15,64,1.31,1.28,0.03,0,520
Cuba,1910,F,15,64,1.55,1.51,0.04,0,544
Cuba,1915,F,15,64,1.83,1.78,0.05,0,633
Cuba,1920,F,15,64,2.19,2.12,0.06,0,706
Cuba,1925,F,15,64,2.54,2.45,0.08,0.01,866
Cuba,1930,F,15,64,2.85,2.75,0.09,0.01,998
Cuba,1935,F,15,64,3.06,2.95,0.1,0.01,1131
Cuba,1940,F,15,64,3.27,3.14,0.12,0.01,1260
Cuba,1945,F,15,64,3.42,3.26,0.14,0.02,1356
Cuba,1950,F,15,64,3.6,3.38,0.19,0.03,1628
Cuba,1955,F,15,64,3.73,3.48,0.21,0.03,1828
Cuba,1960,F,15,64,4.14,3.75,0.35,0.04,2053
Cuba,1965,F,15,64,4.64,4.07,0.52,0.04,2224
Cuba,1970,F,15,64,5.39,4.44,0.88,0.06,2376
Cuba,1975,F,15,64,6.26,4.73,1.44,0.09,2568
Cuba,1980,F,15,64,7.53,5.08,2.31,0.13,2904
Cuba,1985,F,15,64,8.42,5.17,3.05,0.2,3268
Cuba,1990,F,15,64,9.05,5.23,3.57,0.25,3614
Cuba,1995,F,15,64,9.48,5.29,3.89,0.3,3737
Cuba,2000,F,15,64,9.84,5.4,4.11,0.33,3848
Cuba,2005,F,15,64,10.37,5.55,4.36,0.45,3934
Cuba,2010,F,15,64,11.1,5.69,4.69,0.72,3956
Dominican Rep.,1870,F,15,64,0.03,0.03,0,0,65
Dominican Rep.,1875,F,15,64,0.04,0.04,0,0,85
Dominican Rep.,1880,F,15,64,0.05,0.05,0,0,104
Dominican Rep.,1885,F,15,64,0.06,0.06,0,0,120
Dominican Rep.,1890,F,15,64,0.08,0.07,0,0,136
Dominican Rep.,1895,F,15,64,0.1,0.09,0,0,135
Dominican Rep.,1900,F,15,64,0.12,0.12,0,0,135
Dominican Rep.,1905,F,15,64,0.57,0.54,0.03,0,155
Dominican Rep.,1910,F,15,64,0.96,0.9,0.05,0.01,178
Dominican Rep.,1915,F,15,64,1.22,1.14,0.07,0.01,202
Dominican Rep.,1920,F,15,64,1.68,1.6,0.07,0.01,225
Dominican Rep.,1925,F,15,64,1.89,1.8,0.08,0.01,269
Dominican Rep.,1930,F,15,64,2.07,1.96,0.09,0.01,318
Dominican Rep.,1935,F,15,64,2.24,2.11,0.11,0.02,373
Dominican Rep.,1940,F,15,64,2.39,2.24,0.12,0.02,423
Dominican Rep.,1945,F,15,64,2.55,2.39,0.13,0.02,479
Dominican Rep.,1950,F,15,64,2.7,2.52,0.15,0.02,598
Dominican Rep.,1955,F,15,64,2.71,2.52,0.16,0.02,696
Dominican Rep.,1960,F,15,64,2.8,2.59,0.19,0.02,812
Dominican Rep.,1965,F,15,64,3.03,2.53,0.48,0.03,947
Dominican Rep.,1970,F,15,64,3.6,2.73,0.84,0.04,1120
Dominican Rep.,1975,F,15,64,4.07,2.98,1.02,0.06,1339
Dominican Rep.,1980,F,15,64,4.67,3.27,1.3,0.1,1589
Dominican Rep.,1985,F,15,64,5.34,3.54,1.66,0.15,1852
Dominican Rep.,1990,F,15,64,6.07,3.93,1.92,0.22,2119
Dominican Rep.,1995,F,15,64,6.64,4.24,2.12,0.28,2380
Dominican Rep.,2000,F,15,64,7.17,4.47,2.35,0.35,2640
Dominican Rep.,2005,F,15,64,7.75,4.7,2.63,0.43,2893
Dominican Rep.,2010,F,15,64,8.47,5.09,3.04,0.34,3165
Ecuador,1870,F,15,64,0.06,0.06,0,0,290
Ecuador,1875,F,15,64,0.08,0.07,0,0,310
Ecuador,1880,F,15,64,0.09,0.09,0,0,330
Ecuador,1885,F,15,64,0.12,0.12,0,0,346
Ecuador,1890,F,15,64,0.15,0.14,0,0,361
Ecuador,1895,F,15,64,0.19,0.19,0,0,379
Ecuador,1900,F,15,64,0.54,0.52,0.02,0,396
Ecuador,1905,F,15,64,0.68,0.65,0.02,0,425
Ecuador,1910,F,15,64,1.01,0.92,0.09,0,456
Ecuador,1915,F,15,64,1.2,1.1,0.1,0,483
Ecuador,1920,F,15,64,1.37,1.26,0.11,0,503
Ecuador,1925,F,15,64,1.53,1.41,0.12,0,523
Ecuador,1930,F,15,64,1.68,1.55,0.13,0,545
Ecuador,1935,F,15,64,1.85,1.71,0.14,0,614
Ecuador,1940,F,15,64,1.97,1.81,0.16,0,688
Ecuador,1945,F,15,64,2.14,1.94,0.19,0,775
Ecuador,1950,F,15,64,2.27,2.03,0.23,0.01,945
Ecuador,1955,F,15,64,2.62,2.29,0.32,0.01,1033
Ecuador,1960,F,15,64,3.01,2.57,0.42,0.02,1151
Ecuador,1965,F,15,64,3.68,3.11,0.55,0.02,1305
Ecuador,1970,F,15,64,4.22,3.49,0.7,0.04,1530
Ecuador,1975,F,15,64,4.77,3.8,0.92,0.05,1794
Ecuador,1980,F,15,64,6.08,4.34,1.56,0.18,2107
Ecuador,1985,F,15,64,6.49,4.36,1.87,0.26,2485
Ecuador,1990,F,15,64,7,4.52,2.15,0.33,2912
Ecuador,1995,F,15,64,7.19,4.55,2.24,0.4,3359
Ecuador,2000,F,15,64,7.35,4.56,2.33,0.45,3712
Ecuador,2005,F,15,64,7.67,4.89,2.36,0.42,4086
Ecuador,2010,F,15,64,8.05,5.23,2.49,0.33,4486
El Salvador,1870,F,15,64,0.19,0.19,0,0,139
El Salvador,1875,F,15,64,0.23,0.23,0,0,153
El Salvador,1880,F,15,64,0.27,0.27,0,0,166
El Salvador,1885,F,15,64,0.32,0.32,0,0,180
El Salvador,1890,F,15,64,0.39,0.38,0,0,193
El Salvador,1895,F,15,64,0.46,0.45,0,0,204
El Salvador,1900,F,15,64,0.67,0.65,0.02,0,215
El Salvador,1905,F,15,64,0.75,0.73,0.03,0,238
El Salvador,1910,F,15,64,0.99,0.92,0.06,0,264
El Salvador,1915,F,15,64,1.04,0.97,0.07,0,293
El Salvador,1920,F,15,64,1.09,1.01,0.07,0,326
El Salvador,1925,F,15,64,1.13,1.05,0.08,0,361
El Salvador,1930,F,15,64,1.17,1.08,0.09,0,398
El Salvador,1935,F,15,64,1.21,1.11,0.09,0,423
El Salvador,1940,F,15,64,1.25,1.15,0.1,0,449
El Salvador,1945,F,15,64,1.38,1.27,0.11,0,477
El Salvador,1950,F,15,64,1.39,1.26,0.12,0,529
El Salvador,1955,F,15,64,1.51,1.35,0.16,0,590
El Salvador,1960,F,15,64,1.79,1.56,0.23,0,665
El Salvador,1965,F,15,64,2.18,1.87,0.29,0.02,765
El Salvador,1970,F,15,64,2.65,2.23,0.39,0.04,914
El Salvador,1975,F,15,64,3.1,2.54,0.48,0.08,1056
El Salvador,1980,F,15,64,3.53,2.84,0.58,0.11,1200
El Salvador,1985,F,15,64,4.38,3.47,0.71,0.19,1300
El Salvador,1990,F,15,64,4.96,4.02,0.75,0.19,1462
El Salvador,1995,F,15,64,5.64,4.47,0.9,0.27,1703
El Salvador,2000,F,15,64,6.82,5.39,1.11,0.31,1924
El Salvador,2005,F,15,64,7.81,6.16,1.31,0.34,2144
El Salvador,2010,F,15,64,7.93,6.24,1.52,0.17,2382
Guatemala,1870,F,15,64,0.23,0.23,0,0,308
Guatemala,1875,F,15,64,0.27,0.27,0,0,322
Guatemala,1880,F,15,64,0.32,0.32,0,0,336
Guatemala,1885,F,15,64,0.38,0.38,0,0,345
Guatemala,1890,F,15,64,0.45,0.44,0,0,355
Guatemala,1895,F,15,64,0.52,0.52,0,0,365
Guatemala,1900,F,15,64,0.72,0.68,0.04,0,375
Guatemala,1905,F,15,64,0.79,0.74,0.05,0,396
Guatemala,1910,F,15,64,0.88,0.83,0.05,0,417
Guatemala,1915,F,15,64,0.89,0.84,0.05,0,440
Guatemala,1920,F,15,64,0.9,0.84,0.06,0,583
Guatemala,1925,F,15,64,0.89,0.83,0.06,0,480
Guatemala,1930,F,15,64,0.89,0.83,0.06,0,497
Guatemala,1935,F,15,64,0.94,0.87,0.07,0,545
Guatemala,1940,F,15,64,0.99,0.91,0.07,0,885
Guatemala,1945,F,15,64,1.06,0.98,0.08,0,649
Guatemala,1950,F,15,64,1.07,0.97,0.1,0,826
Guatemala,1955,F,15,64,1.13,1,0.12,0,931
Guatemala,1960,F,15,64,1.19,1.04,0.15,0.01,1054
Guatemala,1965,F,15,64,1.3,1.12,0.17,0.01,1216
Guatemala,1970,F,15,64,1.55,1.3,0.24,0.01,1405
Guatemala,1975,F,15,64,1.87,1.53,0.32,0.02,1606
Guatemala,1980,F,15,64,2.59,2.02,0.53,0.04,1796
Guatemala,1985,F,15,64,2.9,2.24,0.6,0.05,2022
Guatemala,1990,F,15,64,3.23,2.48,0.69,0.06,2282
Guatemala,1995,F,15,64,3.57,2.7,0.8,0.07,2620
Guatemala,2000,F,15,64,3.95,2.92,0.96,0.07,3016
Guatemala,2005,F,15,64,3.89,3.03,0.79,0.06,3483
Guatemala,2010,F,15,64,4.86,3.68,1.19,0,4045
Guyana,1870,F,15,64,0.26,0.25,0,0,68
Guyana,1875,F,15,64,0.35,0.35,0,0,72
Guyana,1880,F,15,64,0.46,0.46,0,0,75
Guyana,1885,F,15,64,0.6,0.59,0,0,78
Guyana,1890,F,15,64,0.74,0.74,0,0,82
Guyana,1895,F,15,64,0.9,0.9,0,0,86
Guyana,1900,F,15,64,1.07,1.07,0,0,89
Guyana,1905,F,15,64,1.25,1.25,0,0,94
Guyana,1910,F,15,64,1.44,1.43,0,0,88
Guyana,1915,F,15,64,1.83,1.8,0.03,0,103
Guyana,1920,F,15,64,2.15,2.1,0.05,0,93
Guyana,1925,F,15,64,2.43,2.36,0.07,0,111
Guyana,1930,F,15,64,2.62,2.44,0.18,0,95
Guyana,1935,F,15,64,2.84,2.63,0.21,0,116
Guyana,1940,F,15,64,3.05,2.82,0.23,0,118
Guyana,1945,F,15,64,3.26,2.99,0.27,0,110
Guyana,1950,F,15,64,3.97,3.67,0.3,0.01,116
Guyana,1955,F,15,64,4.26,3.86,0.39,0.01,126
Guyana,1960,F,15,64,4.65,4.07,0.57,0.01,138
Guyana,1965,F,15,64,4.97,4.28,0.68,0.01,160
Guyana,1970,F,15,64,5.48,4.5,0.97,0.01,174
Guyana,1975,F,15,64,5.89,4.66,1.22,0.02,196
Guyana,1980,F,15,64,6.49,4.83,1.62,0.04,213
Guyana,1985,F,15,64,7.03,4.89,2.09,0.05,220
Guyana,1990,F,15,64,7.4,4.97,2.39,0.04,223
Guyana,1995,F,15,64,8.25,5.12,3.09,0.03,236
Guyana,2000,F,15,64,8.96,5.29,3.67,0,249
Guyana,2005,F,15,64,9.33,5.34,3.98,0.01,256
Guyana,2010,F,15,64,9.53,5.44,4.08,0.01,261
Honduras,1870,F,15,64,0.01,0,0,0,115
Honduras,1875,F,15,64,0.01,0,0,0,122
Honduras,1880,F,15,64,0.01,0.01,0,0,129
Honduras,1885,F,15,64,0.01,0.01,0,0,133
Honduras,1890,F,15,64,0.01,0.01,0,0,138
Honduras,1895,F,15,64,0.01,0.01,0,0,140
Honduras,1900,F,15,64,0.02,0.02,0,0,141
Honduras,1905,F,15,64,0.24,0.23,0.02,0,157
Honduras,1910,F,15,64,0.45,0.41,0.03,0,174
Honduras,1915,F,15,64,0.61,0.56,0.05,0,190
Honduras,1920,F,15,64,0.86,0.77,0.09,0,202
Honduras,1925,F,15,64,0.98,0.88,0.1,0,238
Honduras,1930,F,15,64,1.08,0.97,0.11,0,238
Honduras,1935,F,15,64,1.17,1.05,0.12,0,270
Honduras,1940,F,15,64,1.26,1.13,0.12,0,314
Honduras,1945,F,15,64,1.37,1.24,0.13,0,334
Honduras,1950,F,15,64,1.48,1.33,0.15,0,360
Honduras,1955,F,15,64,1.59,1.42,0.16,0,418
Honduras,1960,F,15,64,1.77,1.57,0.19,0.01,482
Honduras,1965,F,15,64,1.97,1.73,0.22,0.01,559
Honduras,1970,F,15,64,2.23,1.94,0.28,0.01,638
Honduras,1975,F,15,64,2.64,2.26,0.36,0.01,743
Honduras,1980,F,15,64,3.72,3,0.68,0.05,891
Honduras,1985,F,15,64,4.66,3.58,1.01,0.07,1063
Honduras,1990,F,15,64,5.1,3.9,1.11,0.08,1261
Honduras,1995,F,15,64,5.4,4.12,1.18,0.1,1487
Honduras,2000,F,15,64,5.83,4.39,1.3,0.13,1751
Honduras,2005,F,15,64,6.28,4.6,1.53,0.15,2038
Honduras,2010,F,15,64,6.75,4.81,1.82,0.13,2358
Jamaica,1870,F,15,64,0.83,0.83,0,0,147
Jamaica,1875,F,15,64,0.91,0.91,0,0,157
Jamaica,1880,F,15,64,1.02,1.02,0,0,168
Jamaica,1885,F,15,64,1.13,1.13,0,0,184
Jamaica,1890,F,15,64,1.25,1.24,0,0,196
Jamaica,1895,F,15,64,1.38,1.38,0,0,210
Jamaica,1900,F,15,64,1.72,1.68,0.03,0,220
Jamaica,1905,F,15,64,1.85,1.83,0.03,0,232
Jamaica,1910,F,15,64,2.12,2.07,0.05,0,252
Jamaica,1915,F,15,64,2.39,2.32,0.07,0,259
Jamaica,1920,F,15,64,2.57,2.47,0.1,0,269
Jamaica,1925,F,15,64,2.82,2.7,0.12,0,286
Jamaica,1930,F,15,64,3.01,2.88,0.13,0,317
Jamaica,1935,F,15,64,3.22,3.06,0.15,0,350
Jamaica,1940,F,15,64,3.38,3.21,0.16,0,383
Jamaica,1945,F,15,64,3.57,3.39,0.18,0,458
Jamaica,1950,F,15,64,3.7,3.5,0.19,0.01,436
Jamaica,1955,F,15,64,3.79,3.57,0.21,0.01,470
Jamaica,1960,F,15,64,4.03,3.72,0.31,0.01,467
Jamaica,1965,F,15,64,4.55,4.06,0.48,0.02,475
Jamaica,1970,F,15,64,4.98,4.34,0.62,0.02,462
Jamaica,1975,F,15,64,5.62,4.59,0.99,0.04,512
Jamaica,1980,F,15,64,6.38,4.85,1.48,0.05,580
Jamaica,1985,F,15,64,6.97,4.95,1.94,0.08,659
Jamaica,1990,F,15,64,7.62,5.1,2.4,0.11,699
Jamaica,1995,F,15,64,8.83,5.29,3.21,0.32,748
Jamaica,2000,F,15,64,9.92,5.43,3.96,0.52,785
Jamaica,2005,F,15,64,10.39,5.52,4.31,0.56,830
Jamaica,2010,F,15,64,10.6,5.56,4.44,0.6,874
Mexico,1870,F,15,64,0.14,0.14,0,0,2661
Mexico,1875,F,15,64,0.16,0.16,0,0,2825
Mexico,1880,F,15,64,0.2,0.19,0,0,2998
Mexico,1885,F,15,64,0.23,0.23,0,0,3182
Mexico,1890,F,15,64,0.27,0.27,0,0,3377
Mexico,1895,F,15,64,0.32,0.32,0,0,3631
Mexico,1900,F,15,64,0.38,0.37,0,0,3935
Mexico,1905,F,15,64,0.66,0.61,0.04,0,4156
Mexico,1910,F,15,64,0.97,0.87,0.09,0.01,4356
Mexico,1915,F,15,64,1.13,1,0.13,0.01,4420
Mexico,1920,F,15,64,1.28,1.06,0.21,0.01,4292
Mexico,1925,F,15,64,1.46,1.21,0.23,0.01,4747
Mexico,1930,F,15,64,1.6,1.33,0.26,0.01,4907
Mexico,1935,F,15,64,1.72,1.43,0.28,0.02,5505
Mexico,1940,F,15,64,1.81,1.51,0.29,0.02,5694
Mexico,1945,F,15,64,1.91,1.59,0.31,0.02,6720
Mexico,1950,F,15,64,1.97,1.63,0.32,0.02,7479
Mexico,1955,F,15,64,2.14,1.76,0.37,0.02,8291
Mexico,1960,F,15,64,2.32,1.88,0.42,0.02,9375
Mexico,1965,F,15,64,2.7,2.04,0.62,0.03,10743
Mexico,1970,F,15,64,3.26,2.41,0.8,0.05,12547
Mexico,1975,F,15,64,3.8,2.8,0.94,0.07,14786
Mexico,1980,F,15,64,4.59,3.26,1.22,0.11,17527
Mexico,1985,F,15,64,5.52,3.76,1.62,0.15,20798
Mexico,1990,F,15,64,6.39,4.22,1.98,0.19,24611
Mexico,1995,F,15,64,7.07,4.55,2.25,0.26,28378
Mexico,2000,F,15,64,7.68,4.84,2.51,0.33,31811
Mexico,2005,F,15,64,8.66,5.18,3.03,0.45,35260
Mexico,2010,F,15,64,9.06,5.31,3.18,0.57,38640
Nicaragua,1870,F,15,64,0.15,0.14,0,0,98
Nicaragua,1875,F,15,64,0.18,0.17,0,0,105
Nicaragua,1880,F,15,64,0.22,0.22,0,0,112
Nicaragua,1885,F,15,64,0.26,0.26,0,0,119
Nicaragua,1890,F,15,64,0.32,0.32,0,0,127
Nicaragua,1895,F,15,64,0.38,0.38,0,0,132
Nicaragua,1900,F,15,64,0.75,0.74,0.01,0,138
Nicaragua,1905,F,15,64,0.89,0.87,0.02,0,148
Nicaragua,1910,F,15,64,0.95,0.92,0.03,0,159
Nicaragua,1915,F,15,64,1.07,1.03,0.03,0,170
Nicaragua,1920,F,15,64,1.17,1.12,0.04,0,183
Nicaragua,1925,F,15,64,1.24,1.19,0.05,0,188
Nicaragua,1930,F,15,64,1.31,1.26,0.05,0,193
Nicaragua,1935,F,15,64,1.37,1.32,0.06,0,207
Nicaragua,1940,F,15,64,1.43,1.37,0.06,0,278
Nicaragua,1945,F,15,64,1.49,1.43,0.06,0,258
Nicaragua,1950,F,15,64,1.51,1.41,0.09,0,323
Nicaragua,1955,F,15,64,1.58,1.46,0.11,0.01,360
Nicaragua,1960,F,15,64,1.64,1.5,0.13,0.01,410
Nicaragua,1965,F,15,64,1.75,1.56,0.17,0.02,469
Nicaragua,1970,F,15,64,1.86,1.57,0.25,0.05,556
Nicaragua,1975,F,15,64,2.13,1.69,0.37,0.08,656
Nicaragua,1980,F,15,64,2.61,1.89,0.57,0.15,770
Nicaragua,1985,F,15,64,3.08,2.12,0.76,0.2,893
Nicaragua,1990,F,15,64,4.14,2.81,1.1,0.24,1016
Nicaragua,1995,F,15,64,4.98,3.29,1.42,0.27,1185
Nicaragua,2000,F,15,64,5.76,3.72,1.68,0.36,1372
Nicaragua,2005,F,15,64,6.55,4.17,1.96,0.42,1595
Nicaragua,2010,F,15,64,7.11,4.46,2.18,0.46,1844
Panama,1870,F,15,64,0.12,0.12,0,0,49
Panama,1875,F,15,64,0.14,0.14,0,0,51
Panama,1880,F,15,64,0.17,0.17,0,0,54
Panama,1885,F,15,64,0.21,0.2,0,0,58
Panama,1890,F,15,64,0.24,0.24,0,0,63
Panama,1895,F,15,64,0.28,0.28,0,0,68
Panama,1900,F,15,64,0.8,0.74,0.06,0,73
Panama,1905,F,15,64,0.97,0.89,0.08,0,81
Panama,1910,F,15,64,1.38,1.21,0.17,0,90
Panama,1915,F,15,64,1.61,1.41,0.19,0,106
Panama,1920,F,15,64,1.85,1.62,0.22,0.01,135
Panama,1925,F,15,64,2.12,1.86,0.26,0.01,138
Panama,1930,F,15,64,2.38,2.07,0.3,0.01,143
Panama,1935,F,15,64,2.75,2.37,0.37,0.01,164
Panama,1940,F,15,64,3.02,2.59,0.42,0.02,156
Panama,1945,F,15,64,3.38,2.85,0.51,0.02,213
Panama,1950,F,15,64,3.82,3.19,0.59,0.03,230
Panama,1955,F,15,64,4.23,3.48,0.7,0.04,256
Panama,1960,F,15,64,4.74,3.85,0.84,0.05,290
Panama,1965,F,15,64,5.11,4,1.03,0.08,329
Panama,1970,F,15,64,5.62,4.23,1.27,0.11,380
Panama,1975,F,15,64,6.16,4.39,1.59,0.17,444
Panama,1980,F,15,64,6.92,4.61,2.08,0.23,528
Panama,1985,F,15,64,7.66,4.85,2.47,0.33,617
Panama,1990,F,15,64,8.21,5.03,2.79,0.4,713
Panama,1995,F,15,64,8.81,5.19,3.06,0.56,814
Panama,2000,F,15,64,9.41,5.31,3.38,0.72,915
Panama,2005,F,15,64,9.71,5.38,3.53,0.81,1020
Panama,2010,F,15,64,9.99,5.43,3.68,0.88,1121
Paraguay,1870,F,15,64,0.06,0.05,0,0,152
Paraguay,1875,F,15,64,0.07,0.07,0,0,154
Paraguay,1880,F,15,64,0.08,0.08,0,0,156
Paraguay,1885,F,15,64,0.1,0.1,0,0,158
Paraguay,1890,F,15,64,0.13,0.13,0,0,160
Paraguay,1895,F,15,64,0.16,0.16,0,0,162
Paraguay,1900,F,15,64,0.44,0.42,0.02,0,164
Paraguay,1905,F,15,64,0.54,0.52,0.02,0,187
Paraguay,1910,F,15,64,0.98,0.89,0.09,0,210
Paraguay,1915,F,15,64,1.14,1.05,0.1,0,232
Paraguay,1920,F,15,64,1.32,1.21,0.11,0,255
Paraguay,1925,F,15,64,1.59,1.46,0.12,0,277
Paraguay,1930,F,15,64,1.82,1.68,0.14,0,299
Paraguay,1935,F,15,64,2.08,1.92,0.16,0,321
Paraguay,1940,F,15,64,2.28,2.11,0.17,0,342
Paraguay,1945,F,15,64,2.56,2.36,0.19,0.01,363
Paraguay,1950,F,15,64,2.38,2.16,0.21,0.01,432
Paraguay,1955,F,15,64,2.67,2.42,0.24,0.01,454
Paraguay,1960,F,15,64,3.11,2.76,0.34,0.02,478
Paraguay,1965,F,15,64,3.47,2.98,0.46,0.03,513
Paraguay,1970,F,15,64,4.04,3.36,0.64,0.04,594
Paraguay,1975,F,15,64,4.58,3.69,0.83,0.07,685
Paraguay,1980,F,15,64,5.15,3.96,1.1,0.09,825
Paraguay,1985,F,15,64,5.77,4.27,1.34,0.16,964
Paraguay,1990,F,15,64,6.3,4.51,1.58,0.21,1133
Paraguay,1995,F,15,64,6.33,4.67,1.44,0.22,1308
Paraguay,2000,F,15,64,6.55,4.84,1.48,0.23,1536
Paraguay,2005,F,15,64,7.95,5.17,2.65,0.13,1787
Paraguay,2010,F,15,64,8,5.24,2.46,0.3,2058
Peru,1870,F,15,64,0.02,0.02,0,0,743
Peru,1875,F,15,64,0.03,0.03,0,0,808
Peru,1880,F,15,64,0.04,0.04,0,0,873
Peru,1885,F,15,64,0.05,0.05,0,0,909
Peru,1890,F,15,64,0.07,0.07,0,0,945
Peru,1895,F,15,64,0.09,0.09,0,0,977
Peru,1900,F,15,64,0.12,0.12,0,0,1025
Peru,1905,F,15,64,0.28,0.26,0.02,0,1089
Peru,1910,F,15,64,0.45,0.4,0.04,0,1157
Peru,1915,F,15,64,0.58,0.51,0.06,0.01,1229
Peru,1920,F,15,64,1.05,0.8,0.24,0.01,1305
Peru,1925,F,15,64,1.29,0.99,0.28,0.01,1407
Peru,1930,F,15,64,1.47,1.14,0.32,0.02,1517
Peru,1935,F,15,64,1.7,1.31,0.37,0.02,1641
Peru,1940,F,15,64,1.88,1.45,0.41,0.02,1709
Peru,1945,F,15,64,2.12,1.61,0.47,0.03,1811
Peru,1950,F,15,64,2.27,1.72,0.52,0.03,2082
Peru,1955,F,15,64,2.45,1.83,0.59,0.04,2338
Peru,1960,F,15,64,2.68,1.95,0.67,0.05,2627
Peru,1965,F,15,64,3.1,2.17,0.85,0.08,2981
Peru,1970,F,15,64,3.77,2.63,1.02,0.12,3440
Peru,1975,F,15,64,4.69,3.15,1.33,0.21,4006
Peru,1980,F,15,64,5.51,3.59,1.62,0.29,4691
Peru,1985,F,15,64,6.2,3.86,1.93,0.41,5449
Peru,1990,F,15,64,6.88,4.06,2.24,0.58,6255
Peru,1995,F,15,64,7.54,4.29,2.55,0.71,7025
Peru,2000,F,15,64,8.54,4.79,2.81,0.93,7830
Peru,2005,F,15,64,9.44,5.13,3.19,1.12,8690
Peru,2010,F,15,64,8.89,5.28,3,0.61,9620
